<<<<<<< HEAD
crew_id,name,role,base,qualified_types,weekly_max_duty_hrs,leave_status,sccm_certified,experience_months
CC413,CC. Kabir Pandey,Cabin Crew,DEL,B737|A320|B777|A350|A321|ATR72,80,Available,False,76
CC414,CC. Tara Gupta,Cabin Crew,HYD,ATR72|B777|B737|A321|A350|A320,75,Available,True,96
CC415,CC. Diya Agarwal,Cabin Crew,HYD,ATR72|A350|A321|A320|B737,85,Available,False,22
CC416,CC. Kiara Nair,Cabin Crew,CCU,A320|B737|ATR72|B777|A350|A321,85,Available,False,116
CC417,CC. Kira Bansal,Cabin Crew,BLR,A320|ATR72|B777|A350|A321,75,Available,True,111
CC418,CC. Umesh Malhotra,Cabin Crew,MAA,A321|B737|B777|ATR72,80,Available,False,51
CC419,CC. Suresh Reddy,Cabin Crew,MAA,A350|B737|A320|B777|ATR72,80,Available,True,58
CC420,CC. Vihaan Pandey,Cabin Crew,MAA,A321|B777|B737|A320|A350,80,Available,True,8
CC421,CC. Dinesh Sinha,Cabin Crew,DEL,A321|B777|A350|ATR72|A320,85,Available,False,103
CC422,CC. Ramesh Jain,Cabin Crew,CCU,ATR72|A321|B737|A320|B777,75,Available,True,101
CC423,CC. Reyansh Nair,Cabin Crew,CCU,B737|A321|ATR72|B777|A320,85,On Leave,True,95
CC424,CC. Umesh Reddy,Cabin Crew,MAA,B737|ATR72|A321|A350,85,Available,True,22
CC425,CC. Mahesh Kumar,Cabin Crew,HYD,B737|ATR72|A350|B777|A320,85,Available,True,92
CC426,CC. Tara Mishra,Cabin Crew,HYD,A350|B777|A320|A321|ATR72,75,Available,False,61
CC427,CC. Dinesh Malhotra,Cabin Crew,DEL,A320|ATR72|A321|A350,75,Sick,True,104
CC428,CC. Saanvi Iyer,Cabin Crew,MAA,ATR72|A320|A321|B777|B737|A350,75,Available,False,15
CC429,CC. Arjun Menon,Cabin Crew,CCU,B777|ATR72|A320|A350|A321|B737,75,Available,False,113
CC430,CC. Kavya Chandra,Cabin Crew,BLR,A320|ATR72|A350|A321|B737|B777,85,On Leave,False,28
CC431,CC. Ramesh Tiwari,Cabin Crew,BOM,A321|ATR72|A320|A350|B737,75,Available,True,20
CC432,CC. Nita Chandra,Cabin Crew,BLR,B737|ATR72|B777|A321|A320|A350,85,Available,True,77
CC433,CC. Aarush Bhatt,Cabin Crew,MAA,A320|A350|B737|A321|B777,80,Available,True,105
CC434,CC. Atharv Shah,Cabin Crew,BOM,B737|A320|A321|B777|A350|ATR72,85,Available,False,90
CC435,CC. Meera Shukla,Cabin Crew,BLR,B737|B777|A320|A321,85,Available,True,9
CC436,CC. Rita Shah,Cabin Crew,DEL,B737|A320|B777|A350|ATR72|A321,85,Available,True,52
CC437,CC. Aisha Agarwal,Cabin Crew,MAA,ATR72|B737|A350|A320,85,Available,True,8
CC438,CC. Rita Sharma,Cabin Crew,DEL,ATR72|A350|A321|B737|B777|A320,85,Sick,True,16
CC439,CC. Riya Reddy,Cabin Crew,DEL,B777|B737|A321|ATR72|A320|A350,75,Available,True,113
CC440,CC. Vihaan Rao,Cabin Crew,BOM,A321|A350|B777|B737|ATR72|A320,85,Available,True,67
CC441,CC. Saanvi Rao,Cabin Crew,DEL,B737|ATR72|B777|A320|A321|A350,75,Available,True,30
CC442,CC. Nita Iyer,Cabin Crew,CCU,B737|A320|ATR72|A350,75,Training,False,104
CC443,CC. Sunita Saxena,Cabin Crew,MAA,B737|ATR72|A320|B777|A321|A350,80,Available,False,95
CC444,CC. Kiara Chandra,Cabin Crew,CCU,A350|B737|ATR72|A320|B777,75,Available,True,48
CC445,CC. Dinesh Bhatt,Cabin Crew,DEL,B777|ATR72|B737|A321,85,Available,False,29
CC446,CC. Advait Kumar,Cabin Crew,CCU,A321|A320|ATR72|B737,75,Training,False,46
CC447,CC. Atharv Jain,Cabin Crew,MAA,A321|B737|A350|ATR72|A320|B777,75,Available,False,33
CC448,CC. Atharv Gupta,Cabin Crew,CCU,A320|B737|B777|A321|A350|ATR72,75,Sick,False,96
CC449,CC. Aarush Bhatt,Cabin Crew,CCU,A321|A350|B737|B777|ATR72|A320,80,Available,True,55
CC450,CC. Meera Joshi,Cabin Crew,MAA,B777|A320|ATR72|A350|A321|B737,75,Available,True,116
CC451,CC. Ramesh Tiwari,Cabin Crew,HYD,A320|A350|B737|B777,75,Available,False,18
CC452,CC. Nisha Reddy,Cabin Crew,HYD,A321|A320|B737|A350|B777,75,Available,True,117
CC453,CC. Arnav Gupta,Cabin Crew,CCU,B737|A321|B777|A320|A350|ATR72,85,Available,True,56
CC454,CC. Mahesh Dubey,Cabin Crew,BOM,ATR72|A320|A350|B737|A321|B777,75,Available,True,24
CC455,CC. Priya Shah,Cabin Crew,MAA,A350|B737|A320|ATR72|B777,75,Available,True,69
CC456,CC. Ganesh Saxena,Cabin Crew,DEL,ATR72|B737|B777|A320|A321|A350,85,Available,False,92
CC457,CC. Umesh Nair,Cabin Crew,CCU,A321|A320|ATR72|B737|A350|B777,85,Available,True,27
CC458,CC. Sunita Sharma,Cabin Crew,CCU,A320|B737|A350|ATR72|B777|A321,75,Available,False,120
CC459,CC. Vivaan Jain,Cabin Crew,MAA,A350|B737|B777|A321,85,Available,False,105
CC460,CC. Vihaan Chandra,Cabin Crew,DEL,ATR72|A321|B737|A350,85,Available,False,58
CC461,CC. Rita Sharma,Cabin Crew,CCU,A350|A320|A321|B737,85,Available,False,64
CC462,CC. Ramesh Khan,Cabin Crew,CCU,B737|A321|B777|A350|ATR72|A320,75,Available,True,99
CC463,CC. Anaya Rao,Cabin Crew,BLR,ATR72|B737|A350|B777,85,Available,True,84
CC464,CC. Priya Iyer,Cabin Crew,HYD,B737|ATR72|A350|A320|A321,85,Available,False,37
CC465,CC. Kabir Pandey,Cabin Crew,BOM,A350|B737|A320|A321|B777|ATR72,75,Available,False,17
CC466,CC. Sunita Bansal,Cabin Crew,HYD,A350|A321|B777|ATR72,80,Available,False,46
CC467,CC. Ramesh Malhotra,Cabin Crew,MAA,ATR72|B777|A350|B737,75,Available,True,24
CC468,CC. Aisha Menon,Cabin Crew,DEL,ATR72|B777|A321|A320|B737|A350,85,Available,False,72
CC469,CC. Kira Choudhury,Cabin Crew,CCU,B737|A321|A320|B777,80,Available,True,115
CC470,CC. Dinesh Bhatt,Cabin Crew,DEL,B737|A320|A350|ATR72|A321|B777,80,Available,True,66
CC471,CC. Kira Jain,Cabin Crew,BOM,ATR72|B737|A320|A350|A321,80,Available,True,31
CC472,CC. Ganesh Joshi,Cabin Crew,BOM,B777|B737|A350|ATR72,80,Sick,True,64
CC473,CC. Nisha Jain,Cabin Crew,HYD,A350|B777|ATR72|B737|A321,75,Available,False,94
CC474,CC. Nisha Khan,Cabin Crew,DEL,A350|A320|A321|ATR72|B737|B777,75,Available,False,19
CC475,CC. Suresh Singh,Cabin Crew,DEL,A320|ATR72|B777|A350,75,Available,True,78
CC476,CC. Suresh Malhotra,Cabin Crew,BLR,ATR72|A321|A350|B737,75,Available,True,65
CC477,CC. Tara Dubey,Cabin Crew,BOM,A321|A320|B737|A350|B777|ATR72,85,Available,True,83
CC478,CC. Tara Agarwal,Cabin Crew,MAA,B777|ATR72|A321|A320|A350,80,Available,False,25
CC479,CC. Meera Jain,Cabin Crew,DEL,B737|A320|A321|ATR72,80,Available,True,49
CC480,CC. Kira Gupta,Cabin Crew,DEL,A321|A350|B737|A320,85,Available,True,60
CC481,CC. Nisha Shukla,Cabin Crew,BOM,B777|B737|ATR72|A350|A321|A320,80,Available,False,80
CC482,CC. Ganesh Reddy,Cabin Crew,DEL,ATR72|B737|A350|A321|A320,75,Available,True,86
CC483,CC. Arjun Menon,Cabin Crew,BLR,ATR72|B737|A350|B777|A320,80,Available,True,36
CC484,CC. Saanvi Bhatt,Cabin Crew,MAA,B737|B777|A320|A350,85,Available,False,116
CC485,CC. Anaya Sharma,Cabin Crew,CCU,A350|ATR72|A321|B777,80,Available,True,68
CC486,CC. Advait Reddy,Cabin Crew,HYD,A321|B777|A350|B737|A320|ATR72,75,Available,True,29
CC487,CC. Ganesh Dubey,Cabin Crew,BOM,ATR72|A321|A320|A350|B737|B777,75,Available,True,21
CC488,CC. Ishaan Kumar,Cabin Crew,BLR,A321|ATR72|A350|B777|B737|A320,75,Available,False,86
CC489,CC. Aarav Gupta,Cabin Crew,MAA,B737|A350|B777|A321|A320,85,Available,False,95
CC490,CC. Priya Sinha,Cabin Crew,BLR,B777|ATR72|A350|A320,75,Available,False,79
CC491,CC. Ramesh Saxena,Cabin Crew,BOM,B777|A320|A321|A350,85,Available,True,101
CC492,CC. Geeta Shah,Cabin Crew,HYD,A350|ATR72|B737|B777|A320,75,Available,True,70
CC493,CC. Diya Singh,Cabin Crew,HYD,A350|B777|A320|B737|A321|ATR72,80,Available,False,42
CC494,CC. Mahesh Iyer,Cabin Crew,CCU,A320|ATR72|A321|A350|B777|B737,85,Available,False,18
CC495,CC. Dinesh Saxena,Cabin Crew,CCU,A350|A321|B737|ATR72|B777,75,Available,True,6
CC496,CC. Arjun Gupta,Cabin Crew,CCU,A321|B737|A350|ATR72|A320|B777,80,Available,False,95
CC497,CC. Mira Bhatt,Cabin Crew,HYD,A320|ATR72|B737|A321,75,Available,True,55
CC498,CC. Priya Bansal,Cabin Crew,DEL,A350|A321|B777|A320,75,Available,True,120
CC499,CC. Nisha Kumar,Cabin Crew,BLR,A321|A320|B777|B737|ATR72|A350,80,Available,False,20
CC500,CC. Mahesh Sinha,Cabin Crew,DEL,B777|A320|B737|A350|A321|ATR72,80,Available,False,103
CC501,CC. Vihaan Shukla,Cabin Crew,BOM,B777|B737|ATR72|A321,75,Available,False,67
CC502,CC. Ramesh Tiwari,Cabin Crew,DEL,A350|A320|A321|ATR72,75,Available,True,71
CC503,CC. Tara Kumar,Cabin Crew,BLR,A321|B737|A320|B777,85,Available,True,76
CC504,CC. Tara Mishra,Cabin Crew,DEL,A321|A320|A350|B777,80,Available,False,82
CC505,CC. Nita Tiwari,Cabin Crew,MAA,B777|A320|ATR72|A350|B737,75,Available,True,107
CC506,CC. Zara Rao,Cabin Crew,BLR,A320|A350|B777|ATR72|A321|B737,80,Available,True,68
CC507,CC. Nita Bansal,Cabin Crew,BLR,ATR72|A321|B737|B777|A320|A350,75,Available,True,117
CC508,CC. Nisha Singh,Cabin Crew,BOM,A350|B777|B737|A321|A320,85,Available,False,17
CC509,CC. Zara Nair,Cabin Crew,BLR,A350|B777|B737|ATR72,75,Available,False,120
CC510,CC. Kiara Menon,Cabin Crew,HYD,A321|A350|B777|A320|B737,75,Available,True,74
CC511,CC. Nita Kapoor,Cabin Crew,DEL,A320|B777|A321|ATR72|A350|B737,85,Available,True,45
CC512,CC. Dinesh Shah,Cabin Crew,CCU,ATR72|A320|A350|B777,85,Available,False,110
CC513,CC. Aisha Patel,Cabin Crew,BLR,A350|B777|B737|A321,75,Available,False,34
CC514,CC. Mira Desai,Cabin Crew,DEL,A320|A321|A350|ATR72,85,Available,False,102
CC515,CC. Mahesh Chandra,Cabin Crew,MAA,A350|ATR72|B737|B777|A320,75,Sick,True,107
CC516,CC. Kabir Rao,Cabin Crew,MAA,A350|B777|A321|A320,85,Available,True,71
CC517,CC. Dinesh Khan,Cabin Crew,DEL,A320|A350|B777|ATR72|B737|A321,85,Available,True,79
CC518,CC. Nisha Chandra,Cabin Crew,BLR,B777|B737|ATR72|A321|A320|A350,75,Available,True,110
CC519,CC. Mahesh Choudhury,Cabin Crew,BLR,A320|B737|B777|ATR72|A321|A350,80,Available,True,96
CC520,CC. Ramesh Dubey,Cabin Crew,DEL,A320|B777|A321|ATR72|A350,75,Available,False,92
CC521,CC. Tara Malhotra,Cabin Crew,HYD,A350|ATR72|A321|B777,75,Available,False,64
CC522,CC. Mahesh Sinha,Cabin Crew,HYD,A350|ATR72|B737|A321,85,Available,False,70
CC523,CC. Rita Patel,Cabin Crew,DEL,B777|A350|A320|ATR72|B737|A321,75,Available,False,59
CC524,CC. Vivaan Nair,Cabin Crew,CCU,A350|B737|A320|ATR72|B777|A321,75,Available,False,19
CC525,CC. Sita Verma,Cabin Crew,HYD,B737|A320|ATR72|A321|B777,75,Available,False,55
CC526,CC. Ramesh Saxena,Cabin Crew,MAA,A320|A350|B777|B737,80,Available,False,82
CC527,CC. Saanvi Malhotra,Cabin Crew,DEL,B737|A321|A350|ATR72|A320|B777,85,Available,False,19
CC528,CC. Aisha Jain,Cabin Crew,CCU,ATR72|A350|A320|B737|A321|B777,75,Available,True,99
CC529,CC. Diya Choudhury,Cabin Crew,BLR,B777|ATR72|A321|A350,85,Available,False,107
CC530,CC. Aarav Choudhury,Cabin Crew,CCU,A350|B777|A321|ATR72|B737,85,Available,False,117
CC531,CC. Meera Nair,Cabin Crew,DEL,B737|A321|B777|A320|ATR72|A350,85,Available,False,55
CC532,CC. Suresh Joshi,Cabin Crew,CCU,ATR72|B777|B737|A320|A321|A350,85,Available,False,62
CC533,CC. Kiara Reddy,Cabin Crew,BOM,ATR72|A350|B777|A321|A320|B737,80,On Leave,False,118
CC534,CC. Suresh Mishra,Cabin Crew,MAA,B737|ATR72|A321|A350,75,Available,True,34
CC535,CC. Ishaan Menon,Cabin Crew,DEL,A321|A320|A350|B737|B777|ATR72,85,Available,False,81
CC536,CC. Nita Malhotra,Cabin Crew,DEL,A320|A321|A350|B777|ATR72,85,Available,False,116
CC537,CC. Tara Singh,Cabin Crew,BLR,A320|B737|A350|ATR72|B777,80,Available,True,112
CC538,CC. Ramesh Menon,Cabin Crew,DEL,A321|A350|B777|ATR72,85,Available,False,54
CC539,CC. Dinesh Patel,Cabin Crew,HYD,A350|B777|A321|ATR72|A320|B737,85,Available,True,68
CC540,CC. Aarav Jain,Cabin Crew,MAA,B737|B777|A321|A350|ATR72|A320,85,Available,True,45
CC541,CC. Sunita Jain,Cabin Crew,DEL,A350|A321|B777|A320,85,Available,False,42
CC542,CC. Reyansh Menon,Cabin Crew,BLR,B777|A320|ATR72|A350|A321,75,Available,True,111
CC543,CC. Advait Rao,Cabin Crew,BLR,B737|A320|ATR72|A350|B777,85,Available,True,111
CC544,CC. Rajesh Kapoor,Cabin Crew,MAA,A350|B777|ATR72|A320,80,Available,False,63
CC545,CC. Nita Kumar,Cabin Crew,BLR,A350|ATR72|B737|A321|B777,75,Available,False,45
CC546,CC. Saanvi Sharma,Cabin Crew,BOM,B737|A321|B777|A320,85,Available,True,98
CC547,CC. Mira Shah,Cabin Crew,CCU,ATR72|A320|B777|B737|A350|A321,85,Available,False,16
CC548,CC. Geeta Jain,Cabin Crew,HYD,B737|A321|A320|B777|ATR72,80,Available,False,110
CC549,CC. Arjun Iyer,Cabin Crew,BOM,ATR72|B737|A350|B777,80,Available,True,17
CC550,CC. Diya Gupta,Cabin Crew,MAA,A350|B777|A320|A321|B737,75,Sick,False,32
CC551,CC. Sunita Bansal,Cabin Crew,BOM,A321|B737|A350|ATR72,80,Sick,False,57
CC552,CC. Mira Menon,Cabin Crew,MAA,ATR72|A321|A320|B777|A350,85,Available,False,53
CC553,CC. Kiara Iyer,Cabin Crew,BLR,B777|A321|A320|A350|ATR72|B737,75,Available,True,6
CC554,CC. Kabir Sinha,Cabin Crew,BLR,A320|B777|B737|A350|A321,85,Available,True,68
CC555,CC. Kavya Desai,Cabin Crew,HYD,A350|A321|ATR72|B777|A320,80,Sick,True,106
CC556,CC. Aisha Agarwal,Cabin Crew,BLR,A320|B777|B737|ATR72|A350|A321,75,Available,False,17
CC557,CC. Suresh Joshi,Cabin Crew,CCU,B737|A320|ATR72|A321|B777|A350,75,Available,False,99
CC558,CC. Vihaan Sinha,Cabin Crew,HYD,A320|A321|B777|ATR72,75,On Leave,False,68
CC559,CC. Tara Desai,Cabin Crew,HYD,A320|A350|A321|B737,75,Available,False,81
CC560,CC. Rajesh Choudhury,Cabin Crew,HYD,A350|ATR72|B777|A320|B737,85,Available,True,26
CC561,CC. Dinesh Shukla,Cabin Crew,MAA,ATR72|B737|A321|A320|B777|A350,85,Available,False,96
CC562,CC. Rajesh Sharma,Cabin Crew,DEL,A350|B737|A321|B777,85,Available,False,25
CC563,CC. Ira Mishra,Cabin Crew,CCU,B777|A320|A321|A350|ATR72|B737,75,Available,True,57
CC564,CC. Arjun Khan,Cabin Crew,BOM,B737|B777|A320|A321|A350|ATR72,80,Available,True,45
CC565,CC. Tara Verma,Cabin Crew,BOM,ATR72|B737|A350|B777|A320,85,Available,True,111
CC566,CC. Rajesh Reddy,Cabin Crew,DEL,A350|ATR72|B777|A321|A320,85,Available,False,111
CC567,CC. Ira Reddy,Cabin Crew,CCU,A350|ATR72|B737|B777|A320,75,Available,False,32
CC568,CC. Vihaan Pandey,Cabin Crew,CCU,B737|ATR72|A321|A350,85,Available,False,119
CC569,CC. Mahesh Khan,Cabin Crew,BLR,B737|A350|A320|B777|A321,80,Available,False,41
CC570,CC. Mira Bansal,Cabin Crew,BOM,A320|B737|ATR72|A321|A350|B777,75,Available,True,100
CC571,CC. Aisha Reddy,Cabin Crew,BLR,A350|A321|A320|B777|B737,75,Available,True,33
CC572,CC. Ganesh Iyer,Cabin Crew,MAA,ATR72|B777|A350|A320,80,Available,True,46
CC573,CC. Atharv Kumar,Cabin Crew,BOM,ATR72|A321|A320|A350|B777,75,Available,False,108
CC574,CC. Mira Iyer,Cabin Crew,CCU,A321|B777|A350|B737|ATR72,80,Available,True,56
CC575,CC. Anaya Shukla,Cabin Crew,BOM,A321|ATR72|A350|B737|B777,75,Available,True,25
CC576,CC. Zara Shukla,Cabin Crew,DEL,B737|A320|A321|A350,75,Available,False,83
CC577,CC. Kabir Joshi,Cabin Crew,BLR,A320|B777|A321|ATR72|B737,85,Available,True,8
CC578,CC. Mira Sharma,Cabin Crew,BLR,A321|A350|B777|ATR72|A320|B737,85,Available,False,97
CC579,CC. Kabir Shukla,Cabin Crew,MAA,A320|A350|B737|A321|B777,80,Sick,False,18
CC580,CC. Diya Joshi,Cabin Crew,MAA,ATR72|B737|A321|B777|A350|A320,75,Available,True,53
CC581,CC. Arjun Desai,Cabin Crew,BOM,A320|ATR72|A321|A350|B777,80,Available,True,90
CC582,CC. Priya Choudhury,Cabin Crew,HYD,A350|A320|B777|ATR72,75,Available,True,92
CC583,CC. Rita Kapoor,Cabin Crew,DEL,ATR72|A321|B737|A350|B777|A320,85,Available,False,18
CC584,CC. Aarav Bhatt,Cabin Crew,HYD,ATR72|A350|B737|A321,85,Available,False,40
CC585,CC. Saanvi Sinha,Cabin Crew,CCU,A320|ATR72|A321|A350|B737|B777,75,Available,False,30
CC586,CC. Mahesh Shukla,Cabin Crew,BLR,B737|ATR72|A350|A320|B777,85,Available,True,69
CC587,CC. Arnav Mishra,Cabin Crew,MAA,A350|ATR72|A320|A321|B777|B737,75,Available,True,15
CC588,CC. Aarav Patel,Cabin Crew,MAA,ATR72|A320|A350|B737|B777,75,Training,False,94
CC589,CC. Rohan Joshi,Cabin Crew,HYD,A350|B777|A320|B737|ATR72,80,Available,False,42
CC590,CC. Priya Kumar,Cabin Crew,DEL,A321|A350|B777|ATR72|A320,85,Available,True,33
CC591,CC. Arjun Kumar,Cabin Crew,CCU,ATR72|A321|A350|B737,75,Available,False,24
CC592,CC. Atharv Reddy,Cabin Crew,MAA,A321|B737|A320|A350|ATR72,75,Available,True,118
CC593,CC. Tara Agarwal,Cabin Crew,MAA,A350|A320|A321|B777|B737|ATR72,80,Available,True,31
CC594,CC. Arnav Sinha,Cabin Crew,MAA,ATR72|A350|A321|B777|A320,85,Available,False,28
CC595,CC. Rohan Bansal,Cabin Crew,MAA,ATR72|A350|B737|A320|A321,80,Available,False,97
CC596,CC. Riya Desai,Cabin Crew,DEL,A321|A350|B777|A320|B737,80,Available,True,43
CC597,CC. Aarush Chandra,Cabin Crew,BLR,B777|A350|ATR72|A320,85,Available,False,79
CC598,CC. Riya Joshi,Cabin Crew,DEL,A321|ATR72|B777|A350|B737|A320,85,Available,False,21
CC599,CC. Anaya Singh,Cabin Crew,DEL,ATR72|A321|B737|A320|A350|B777,85,Available,False,37
CC600,CC. Reyansh Mishra,Cabin Crew,MAA,A350|B777|B737|A320,75,Available,False,11
CC601,CC. Diya Mishra,Cabin Crew,HYD,A350|A321|ATR72|A320,75,Available,False,100
CC602,CC. Tara Iyer,Cabin Crew,HYD,B777|A350|ATR72|B737|A321|A320,75,Available,False,47
CC603,CC. Rohan Patel,Cabin Crew,DEL,ATR72|A321|B737|A350|A320|B777,80,Available,False,88
CC604,CC. Ganesh Mishra,Cabin Crew,DEL,B737|ATR72|A321|A350,80,Available,False,46
CC605,CC. Naresh Pandey,Cabin Crew,CCU,A320|ATR72|A321|B777|B737|A350,75,Available,False,12
CC606,CC. Aisha Bhatt,Cabin Crew,CCU,ATR72|B777|B737|A320,80,Available,True,65
CC607,CC. Kabir Sinha,Cabin Crew,DEL,ATR72|B737|A321|A320|B777|A350,80,Available,True,83
CC608,CC. Aarav Shukla,Cabin Crew,MAA,A320|ATR72|A321|B777,85,Available,False,102
CC609,CC. Mira Menon,Cabin Crew,HYD,A350|A320|A321|B777|B737,85,Available,True,28
CC610,CC. Tara Gupta,Cabin Crew,MAA,ATR72|A320|A350|B737,75,Available,False,73
CC611,CC. Aarav Shah,Cabin Crew,BLR,B737|ATR72|B777|A321|A350,85,Available,False,114
CC612,CC. Arnav Nair,Cabin Crew,CCU,B737|A320|ATR72|A321|A350,75,Available,False,50
CC613,CC. Advait Verma,Cabin Crew,MAA,B737|A321|A350|A320|ATR72|B777,85,Available,True,84
CC614,CC. Aarush Saxena,Cabin Crew,BLR,ATR72|A321|A320|A350,85,Available,True,104
CC615,CC. Vivaan Desai,Cabin Crew,BLR,B777|A350|A321|A320,75,Available,False,107
CC616,CC. Meera Menon,Cabin Crew,HYD,A350|A320|A321|B737|B777|ATR72,75,Available,True,26
CC617,CC. Vihaan Sinha,Cabin Crew,HYD,A350|A320|B777|ATR72|A321|B737,80,Available,False,26
CC618,CC. Arnav Nair,Cabin Crew,DEL,A320|A321|B737|A350|ATR72,75,Available,True,86
CC619,CC. Advait Pandey,Cabin Crew,BLR,A320|ATR72|B737|B777,75,Available,False,80
CC620,CC. Tara Dubey,Cabin Crew,CCU,B777|A321|A320|A350|B737|ATR72,80,Available,True,111
CC621,CC. Anaya Pandey,Cabin Crew,DEL,A320|ATR72|B737|A350,80,Available,False,60
CC622,CC. Kiara Sinha,Cabin Crew,MAA,A350|A321|B777|ATR72,80,Available,False,26
CC623,CC. Kabir Singh,Cabin Crew,HYD,ATR72|B737|A320|A350,80,Available,False,12
CC624,CC. Kira Malhotra,Cabin Crew,DEL,B777|ATR72|B737|A350,75,Available,True,52
CC625,CC. Ishaan Reddy,Cabin Crew,CCU,A321|ATR72|A350|B737|A320,80,Available,False,88
CC626,CC. Kiara Joshi,Cabin Crew,DEL,B777|A350|B737|ATR72|A321|A320,85,Available,True,101
CC627,CC. Kabir Sharma,Cabin Crew,CCU,A350|B777|ATR72|A321,85,Available,True,48
CC628,CC. Naresh Jain,Cabin Crew,BOM,A321|ATR72|B737|B777,75,Available,True,23
CC629,CC. Vihaan Menon,Cabin Crew,HYD,B737|A350|ATR72|B777|A321,85,Available,True,26
CC630,CC. Kira Singh,Cabin Crew,CCU,A320|B777|A321|B737|A350|ATR72,85,Available,False,60
CC631,CC. Kabir Singh,Cabin Crew,MAA,B737|A350|ATR72|A320|A321|B777,75,Available,False,117
CC632,CC. Arnav Sharma,Cabin Crew,MAA,A320|A321|B737|B777|ATR72,80,Available,True,56
CC633,CC. Aarav Gupta,Cabin Crew,MAA,ATR72|B737|B777|A321|A350|A320,80,Available,False,110
CC634,CC. Mahesh Shukla,Cabin Crew,CCU,A350|A321|B777|A320|ATR72|B737,80,Available,True,113
CC635,CC. Saanvi Chandra,Cabin Crew,CCU,A320|ATR72|A350|B777|B737|A321,75,Available,False,21
CC636,CC. Meera Patel,Cabin Crew,HYD,ATR72|A350|B737|A320|A321|B777,75,Available,False,92
CC637,CC. Naresh Sinha,Cabin Crew,HYD,A321|B777|A320|A350|ATR72,85,Available,True,64
CC638,CC. Rita Mishra,Cabin Crew,HYD,A350|A321|A320|B737,75,Available,False,13
CC639,CC. Aisha Iyer,Cabin Crew,BLR,B777|ATR72|B737|A350|A320,85,Available,False,34
CC640,CC. Tara Desai,Cabin Crew,DEL,ATR72|A350|A321|B777|B737,85,Available,False,71
CC641,CC. Priya Joshi,Cabin Crew,BLR,ATR72|B777|A350|A320,85,Training,True,77
CC642,CC. Kiara Gupta,Cabin Crew,BLR,A321|B737|B777|ATR72,80,Available,True,105
CC643,CC. Mahesh Nair,Cabin Crew,MAA,A321|B777|ATR72|A350,85,Available,True,14
CC644,CC. Riya Chandra,Cabin Crew,BOM,B777|A321|A320|B737|A350|ATR72,85,Available,True,63
CC645,CC. Geeta Bansal,Cabin Crew,HYD,A350|A320|B737|ATR72|B777,80,Available,False,7
CC646,CC. Rita Gupta,Cabin Crew,CCU,ATR72|A320|A350|B777|A321|B737,85,Available,False,41
CC647,CC. Priya Nair,Cabin Crew,HYD,A321|B737|A320|ATR72|B777|A350,80,Sick,False,18
CC648,CC. Anaya Dubey,Cabin Crew,MAA,ATR72|A350|A320|B737|A321|B777,80,Available,False,109
CC649,CC. Sunita Verma,Cabin Crew,BOM,ATR72|B777|B737|A320,85,Available,True,71
CC650,CC. Kabir Khan,Cabin Crew,MAA,B777|ATR72|A320|B737|A321,75,Available,False,103
CC651,CC. Kavya Patel,Cabin Crew,MAA,B777|A320|A321|B737|A350|ATR72,80,Available,False,35
CC652,CC. Mahesh Shah,Cabin Crew,MAA,B777|A321|ATR72|B737|A350,85,Available,True,79
CC653,CC. Meera Bhatt,Cabin Crew,BOM,A320|B777|B737|A321|ATR72,80,Available,True,98
CC654,CC. Mira Dubey,Cabin Crew,BLR,B777|ATR72|A321|A350,75,Available,False,53
CC655,CC. Priya Khan,Cabin Crew,DEL,B737|ATR72|A321|A320|B777,75,Available,True,43
CC656,CC. Kabir Menon,Cabin Crew,MAA,A320|A350|B777|ATR72|A321,75,Available,True,85
CC657,CC. Meera Desai,Cabin Crew,MAA,B777|A320|ATR72|A350|A321|B737,80,Available,False,93
CC658,CC. Mira Reddy,Cabin Crew,DEL,A320|ATR72|B737|B777|A321,75,Available,False,12
CC659,CC. Tara Pandey,Cabin Crew,MAA,A321|ATR72|A320|B777,80,Training,True,41
CC660,CC. Ira Shukla,Cabin Crew,HYD,A320|B777|A350|ATR72,75,Available,False,71
CC661,CC. Sunita Sharma,Cabin Crew,CCU,A320|ATR72|A350|A321|B737|B777,75,Available,True,41
CC662,CC. Vivaan Rao,Cabin Crew,MAA,A320|B737|A350|ATR72,85,Available,False,32
CC663,CC. Umesh Gupta,Cabin Crew,BLR,A321|A320|A350|ATR72|B777,75,Available,False,118
CC664,CC. Arjun Joshi,Cabin Crew,DEL,ATR72|A321|B737|A320|A350,80,Available,True,98
CC665,CC. Sunita Sinha,Cabin Crew,BOM,ATR72|B777|A320|B737,75,Available,True,36
CC666,CC. Meera Shah,Cabin Crew,BLR,A350|B737|ATR72|B777|A320,75,Available,True,69
CC667,CC. Suresh Shukla,Cabin Crew,BOM,A321|B737|B777|ATR72,75,Available,True,97
CC668,CC. Zara Sharma,Cabin Crew,HYD,ATR72|A320|B737|A321|B777,75,Available,True,99
CC669,CC. Naresh Saxena,Cabin Crew,BOM,A320|B737|A321|ATR72|A350,75,Available,False,22
CC670,CC. Reyansh Saxena,Cabin Crew,DEL,B777|ATR72|A321|A350|B737|A320,85,Available,True,27
CC671,CC. Arnav Shah,Cabin Crew,BLR,A321|B737|ATR72|A320,75,Available,True,37
